-250.13	-241.43
-250.13	-242.49
-244.57	-242.74
-228.56	-240.88
-210.26	-237.16
-190.00	-231.44
-169.55	-223.92
-150.79	-214.34
-133.16	-204.48
-114.24	-193.52
-91.45	-181.12
-67.64	-166.25
-38.50	-150.74
-6.08	-133.17
30.73	-111.69
72.15	-89.37
120.95	-63.82
178.87	-29.74
219.72	2.94
250.14	32.96
250.14	59.34
250.14	86.13
250.14	107.62
250.14	124.93
250.14	140.13
250.14	154.55
250.14	166.16
250.14	177.95
250.14	186.72
250.14	195.03
250.14	201.72
250.14	207.60
250.14	213.57
250.14	218.36
250.14	222.22
250.14	225.61
250.14	228.83
250.14	231.82
237.84	232.55
214.39	230.34
189.35	224.97
171.76	218.51
141.67	207.72
118.85	196.93
94.71	183.53
57.27	168.20
20.61	150.28
-28.76	123.49
-66.04	100.47
-96.19	76.59
-120.80	52.62
-139.40	27.46
-153.57	2.04
-158.87	-17.50
-164.97	-35.41
-171.18	-53.20
-186.32	-69.37
-206.59	-86.03
-226.38	-104.42
-242.86	-121.24
-250.13	-136.89
-250.13	-150.64
-250.13	-163.68
-250.13	-174.18
-250.13	-183.40
-250.13	-191.50
-250.13	-199.19
-250.13	-206.34
-244.05	-210.92
-235.01	-214.08
-226.90	-215.76
-214.91	-215.65
-204.60	-214.31
-191.16	-211.28
-182.20	-207.75
-172.68	-203.49
-160.47	-198.26
-148.28	-191.71
-131.08	-184.35
-111.73	-175.53
-83.04	-164.30
-48.15	-149.08
-0.83	-131.08
51.66	-108.88
107.22	-82.64
169.28	-49.63
218.18	-17.10
250.14	15.35
250.14	50.48
250.14	74.72
250.14	96.03
250.14	114.74
250.14	132.48
250.14	149.01
250.14	161.29
250.14	172.08
250.14	182.31
250.14	190.54
250.14	197.78
250.14	204.64
250.14	210.17
250.14	215.78
250.14	219.95
250.14	223.91
250.14	227.09
250.14	229.89
250.14	232.73
231.72	232.60
206.02	229.37
182.51	223.68
159.23	215.24
137.60	205.81
114.04	194.66
71.29	177.34
39.37	159.26
6.60	140.72
-24.17	120.70
-51.85	99.74
-74.08	78.63
-94.90	57.56
-110.68	37.13
-123.55	17.61
-134.02	-2.26
-145.69	-19.68
-162.51	-37.02
-178.55	-54.21
-201.78	-73.55
-225.18	-91.96
-245.25	-110.58
-250.13	-128.86
-250.13	-143.59
-250.13	-156.53
-250.13	-167.90
-250.13	-178.67
-250.13	-187.35
-250.13	-194.97
-250.13	-201.67
-250.13	-208.02
-250.13	-213.14
-250.13	-217.63
-250.13	-221.58
-250.13	-225.32
-250.13	-228.33
-250.13	-230.98
-250.13	-233.49
-241.62	-234.47
-219.15	-232.61
-192.82	-227.78
-167.63	-220.48
-137.75	-210.43
-102.57	-197.33
-64.64	-181.22
-22.61	-160.43
16.66	-138.93
52.67	-115.66
88.57	-90.86
123.81	-62.73
160.11	-33.53
188.42	-6.57
218.33	20.74
246.69	50.35
250.14	74.61
250.14	95.93
250.14	116.13
250.14	132.41
250.14	146.71
250.14	159.27
250.14	170.30
250.14	180.00
250.14	188.52
245.92	195.49
233.16	200.42
219.57	202.75
203.16	202.80
182.66	200.35
160.44	195.12
136.02	187.95
111.75	178.69
100.44	169.19
82.85	157.88
72.55	147.51
56.40	136.45
36.85	121.55
14.05	108.49
-8.07	94.34
-39.64	75.52
-64.70	57.15
-90.47	39.22
-122.06	16.57
-145.89	-4.71
-170.75	-24.88
-190.21	-44.96
-209.67	-64.96
-223.08	-85.68
-236.01	-103.94
-247.01	-121.31
-250.13	-136.96
-250.13	-151.79
-250.13	-163.73
-250.13	-174.22
-250.13	-184.88
-250.13	-193.43
-239.92	-199.08
-220.83	-201.72
-200.38	-201.54
-176.49	-198.50
-145.24	-192.03
-110.03	-182.07
-67.52	-167.06
-16.01	-148.72
38.81	-125.94
110.11	-92.80
163.94	-59.15
211.45	-26.29
249.89	7.25
250.14	43.59
250.14	68.67
250.14	90.71
250.14	113.10
250.14	131.05
238.31	144.08
214.05	152.58
189.56	157.07
161.97	157.71
129.17	154.24
98.53	147.48
63.37	134.90
40.69	123.46
19.46	110.83
9.20	98.48
0.76	86.62
-4.63	75.53
-5.81	65.66
5.70	58.38
13.57	52.50
21.70	48.18
32.95	46.33
37.85	45.30
44.21	45.17
46.22	45.30
43.89	45.13
41.48	44.68
38.83	43.92
33.45	42.65
27.63	40.40
24.66	38.34
24.44	36.65
23.77	35.08
24.41	33.79
27.68	33.05
27.40	32.36
31.29	32.23
35.56	32.64
45.85	34.37
59.22	37.39
72.62	41.66
85.37	48.20
95.83	53.99
105.17	61.17
107.73	66.83
109.79	72.46
108.60	76.85
107.10	81.10
110.45	84.66
122.27	89.59
153.31	98.54
177.78	108.16
196.34	118.87
206.80	129.55
209.85	139.30
200.31	146.71
190.95	152.08
171.51	154.44
152.26	154.18
127.37	150.41
106.23	144.62
79.34	135.46
51.28	123.64
25.89	111.76
-0.54	98.13
-24.39	83.25
-49.40	64.62
-69.55	48.33
-76.32	33.19
-74.35	20.13
-62.56	8.52
-50.78	1.32
-41.06	-3.83
-37.43	-8.55
-40.98	-12.49
-45.46	-16.49
-49.31	-20.48
-52.94	-24.42
-53.43	-28.22
-51.92	-31.10
-49.58	-33.34
-52.70	-35.69
-46.44	-37.00
-47.95	-38.33
-47.92	-39.49
-49.60	-40.72
-50.23	-41.97
-50.40	-42.99
-51.04	-43.97
-53.55	-45.13
-57.47	-46.75
-62.33	-48.94
-69.21	-51.40
-75.34	-54.54
-79.29	-57.54
-79.37	-60.61
-71.95	-61.98
-61.81	-61.96
-47.50	-59.93
-33.82	-56.26
-20.58	-51.93
-6.05	-46.36
10.08	-39.51
28.44	-29.96
39.73	-21.50
46.56	-13.23
47.82	-5.82
42.76	0.08
33.52	4.46
25.08	6.97
17.69	8.47
18.11	9.73
24.13	11.48
32.18	14.39
37.45	17.19
42.65	20.28
46.69	23.99
47.96	27.36
46.37	29.67
42.56	31.36
38.40	32.35
36.37	32.84
36.44	33.27
39.91	34.08
45.82	35.50
52.73	37.92
56.87	40.22
59.05	42.51
59.81	44.61
59.67	46.73
58.73	48.18
56.53	49.20
50.78	49.39
37.21	47.57
17.42	43.33
-5.04	36.54
-26.40	27.70
-40.35	19.44
-51.53	10.82
-62.44	0.53
-67.17	-7.69
-65.03	-14.65
-57.01	-19.80
-44.40	-23.25
-36.53	-24.87
-32.63	-25.81
-29.59	-26.34
-27.52	-26.52
-29.11	-26.88
-30.67	-27.34
-35.66	-28.35
-42.89	-30.12
-52.49	-32.83
-67.64	-37.06
-79.83	-42.25
-91.82	-48.75
-97.11	-54.62
-97.69	-59.85
-91.64	-64.32
-84.50	-66.96
-74.00	-67.82
-64.60	-67.43
-51.92	-65.39
-34.57	-61.07
-20.16	-56.10
-6.63	-50.09
6.89	-43.17
19.42	-35.57
32.37	-27.32
41.22	-19.00
52.04	-9.69
58.83	-1.37
61.69	6.29
62.53	14.71
63.53	20.63
63.34	26.63
62.67	31.01
66.33	35.64
70.02	40.46
74.68	44.62
76.29	48.47
79.13	52.19
79.10	55.46
78.70	58.28
78.48	60.93
76.54	62.82
74.51	64.24
72.02	65.34
70.75	65.99
70.43	66.53
66.44	66.52
64.58	66.25
61.32	65.65
53.70	64.20
46.68	62.07
40.05	58.78
25.58	54.12
9.77	47.89
-6.30	40.28
-19.11	33.07
-31.40	25.24
-42.01	16.43
-51.87	6.21
-55.25	-2.42
-51.21	-9.27
-49.47	-14.92
-46.11	-18.71
-42.45	-21.59
-40.21	-23.85
-39.85	-25.95
-43.30	-28.05
-50.02	-30.72
-61.75	-34.49
-75.04	-39.41
-89.52	-45.50
-103.36	-52.53
-115.06	-60.12
-123.47	-68.42
-128.66	-75.74
-133.11	-82.70
-133.42	-88.86
-132.07	-94.52
-130.02	-98.84
-127.24	-102.28
-124.29	-104.96
-121.52	-107.13
-118.39	-108.71
-115.20	-109.50
-110.58	-109.64
-104.08	-108.96
-97.35	-107.55
-91.18	-105.56
-88.04	-103.27
-88.59	-101.48
-93.49	-100.36
-101.71	-100.53
-109.78	-101.74
-118.24	-103.74
-129.97	-106.93
-144.18	-111.81
-155.87	-117.16
-168.73	-123.42
-175.09	-129.70
-177.65	-135.98
-177.34	-141.00
-176.38	-145.30
-169.65	-148.26
-162.35	-149.97
-150.63	-150.05
-134.34	-148.14
-118.15	-144.50
-101.83	-138.91
-86.24	-132.51
-68.82	-124.78
-49.91	-115.68
-26.34	-103.98
-3.24	-91.74
18.02	-78.41
40.24	-64.00
52.69	-48.71
69.42	-34.37
76.11	-20.95
78.11	-8.92
76.22	1.42
75.72	10.44
67.46	17.37
63.59	23.42
57.69	27.59
55.94	31.03
61.38	35.29
67.13	39.46
77.51	44.81
81.88	49.31
88.15	54.40
93.87	59.94
96.11	64.33
103.50	69.09
102.47	73.46
96.26	76.66
88.40	78.09
80.95	78.44
73.57	77.80
70.25	76.74
70.98	76.04
69.26	75.15
64.48	73.65
61.96	72.23
63.52	71.18
65.93	70.44
68.19	70.17
68.75	69.99
66.28	69.44
62.76	68.63
58.33	67.38
61.27	66.52
60.21	65.69
59.64	64.96
56.29	63.74
52.45	62.37
51.96	61.01
51.44	59.84
54.65	59.12
56.09	58.72
57.13	58.50
56.30	58.23
55.22	57.86
49.49	56.85
44.15	55.31
38.37	53.25
37.15	51.29
37.37	49.47
37.52	48.02
37.87	46.78
36.40	45.42
34.70	43.92
34.50	42.78
39.53	42.38
41.04	42.21
44.02	42.46
46.23	42.92
44.65	43.13
44.92	43.34
43.89	43.41
43.62	43.44
46.34	43.79
48.31	44.38
46.80	44.68
44.93	44.71
42.60	44.45
45.12	44.53
45.71	44.67
45.39	44.76
46.96	45.05
45.26	45.08
43.54	44.89
40.58	44.37
38.98	43.71
42.39	43.55
45.34	43.77
48.96	44.40
47.99	44.87
45.66	44.97
46.49	45.15
45.53	45.20
51.05	45.91
54.73	46.98
57.69	48.28
55.62	49.17
54.64	49.89
55.03	50.51
55.18	51.08
56.34	51.77
56.20	52.39
50.90	52.21
51.73	52.15
51.23	52.03
50.30	51.79
51.85	51.79
52.39	51.87
49.74	51.61
51.29	51.57
53.72	51.83
51.31	51.76
52.60	51.86
49.61	51.59
47.82	51.13
45.04	50.39
40.34	49.17
40.60	48.13
38.39	46.95
39.21	45.93
35.66	44.69
32.35	43.19
33.90	42.06
31.94	40.83
34.04	40.01
36.09	39.49
35.84	39.05
33.33	38.30
33.16	37.68
32.29	37.02
32.84	36.47
37.95	36.65
39.60	37.07
39.40	37.35
40.23	37.73
39.54	37.98
40.83	38.33
42.55	38.84
41.44	39.16
38.49	39.08
38.59	39.02
38.88	39.00
40.06	39.14
42.90	39.60
42.13	39.90
44.27	40.48
40.95	40.54
40.99	40.60
39.68	40.48
43.23	40.82
40.63	40.79
42.47	41.00
43.34	41.28
39.89	41.10
38.70	40.81
35.72	40.19
35.30	39.60
32.16	38.69
30.73	37.73
34.95	37.39
38.68	37.56
42.73	38.19
45.90	39.12
49.02	40.32
49.65	41.55
50.22	42.76
51.67	43.85
51.66	44.94
49.71	45.57
44.23	45.41
43.36	45.16
38.78	44.20
39.24	43.60
36.02	42.54
36.08	41.75
34.72	40.83
33.81	39.98
34.00	39.14
37.10	38.87
40.46	39.06
43.53	39.69
47.99	40.70
47.05	41.53
46.92	42.29
48.41	43.03
48.17	43.66
50.95	44.61
49.92	45.36
51.79	46.14
52.98	47.03
57.18	48.46
61.24	50.01
61.26	51.38
59.43	52.43
56.19	52.96
51.15	52.74
50.76	52.50
51.21	52.33
51.20	52.17
51.18	52.05
49.88	51.77
47.10	51.11
44.66	50.33
42.72	49.40
43.91	48.68
42.13	47.76
40.61	46.89
40.56	46.06
38.21	45.11
36.85	43.95
38.07	43.24
39.63	42.80
41.63	42.63
43.67	42.76
43.12	42.80
41.08	42.58
41.51	42.43
41.76	42.35
42.46	42.36
42.25	42.35
43.95	42.54
43.50	42.66
41.88	42.56
43.60	42.70
46.44	43.16
49.71	44.02
49.55	44.69
48.73	45.25
47.53	45.53
47.98	45.85
51.06	46.58
53.66	47.44
54.85	48.34
55.03	49.16
54.45	49.80
54.29	50.34
55.45	50.96
59.28	52.05
61.91	53.25
59.57	54.02
57.29	54.45
53.47	54.33
52.29	54.04
51.61	53.75
50.15	53.27
47.15	52.42
44.40	51.44
43.99	50.54
45.05	49.82
48.67	49.66
50.78	49.79
51.35	50.00
48.95	49.87
47.89	49.59
46.81	49.25
46.98	48.96
45.68	48.56
41.03	47.50
34.88	45.85
28.38	43.73
18.26	40.63
10.53	36.41
2.85	32.01
-5.39	27.47
-13.20	22.53
-21.09	16.40
-26.18	10.82
-33.85	5.40
-39.92	-0.96
-46.47	-6.93
-50.46	-12.21
-54.18	-17.31
-58.57	-23.10
-63.01	-28.33
-68.38	-33.20
-73.13	-38.05
-77.12	-43.89
-79.73	-48.24
-79.54	-52.05
-77.88	-55.18
-77.56	-58.12
-75.72	-60.59
-75.79	-62.43
-72.95	-63.71
-68.71	-64.37
-66.86	-64.67
-63.41	-64.49
-65.27	-64.59
-68.40	-65.06
-69.55	-65.69
-67.98	-65.97
-62.70	-65.54
-58.77	-64.72
-52.12	-62.95
-50.97	-61.49
-52.23	-60.28
-56.90	-59.84
-62.79	-60.19
-67.89	-61.20
-69.37	-62.20
-67.73	-62.87
-61.85	-62.73
-57.39	-62.03
-54.65	-61.13
-54.94	-60.38
-55.22	-59.75
-57.86	-59.52
-59.16	-59.48
-60.38	-59.59
-59.75	-59.61
-59.31	-59.57
-60.28	-59.65
-59.48	-59.63
-60.94	-59.80
-59.86	-59.81
-59.15	-59.73
-57.01	-59.35
-58.95	-59.30
-60.76	-59.47
-64.85	-60.13
-69.46	-61.44
-69.76	-62.53
-69.14	-63.33
-67.05	-63.78
-65.36	-63.99
-64.37	-64.04
-64.42	-64.09
-63.07	-63.96
-64.19	-63.99
-63.47	-63.92
-65.11	-64.06
-64.73	-64.15
-65.50	-64.32
-64.61	-64.36
-59.95	-63.83
-57.15	-62.95
-52.81	-61.72
-51.34	-60.26
-52.60	-59.33
-53.39	-58.55
-54.95	-58.12
-55.62	-57.81
-55.45	-57.46
-53.67	-57.00
-49.26	-56.06
-45.71	-54.80
-43.61	-53.34
-44.19	-52.05
-47.11	-51.45
-45.61	-50.74
-46.75	-50.26
-46.40	-49.79
-48.10	-49.58
-51.18	-49.78
-52.35	-50.12
-53.08	-50.47
-50.99	-50.54
-49.26	-50.37
-47.11	-49.97
-48.18	-49.76
-48.82	-49.63
-49.50	-49.61
-49.81	-49.63
-48.74	-49.53
-47.15	-49.24
-46.34	-48.89
-45.74	-48.50
-44.45	-48.01
-41.89	-47.27
-39.00	-46.18
-35.95	-44.94
-35.03	-43.74
-32.71	-42.40
-32.79	-41.14
-36.24	-40.54
-39.08	-40.34
-42.67	-40.64
-43.81	-41.03
-43.18	-41.29
-41.65	-41.33
-41.25	-41.32
-40.08	-41.17
-39.82	-41.01
-39.06	-40.75
-39.31	-40.56
-40.67	-40.58
-43.90	-40.98
-44.72	-41.47
-45.89	-42.01
-46.63	-42.57
-49.90	-43.46
-51.82	-44.47
-53.63	-45.59
-51.06	-46.25
-48.96	-46.58
-48.76	-46.87
-47.54	-46.95
-47.15	-46.97
-47.76	-47.07
-48.78	-47.29
-49.27	-47.53
-50.75	-47.98
-50.21	-48.25
-50.26	-48.52
-48.15	-48.47
-46.84	-48.27
-42.22	-47.48
-39.47	-46.50
-35.20	-44.92
-34.56	-43.66
-35.29	-42.56
-36.90	-41.87
-41.11	-41.77
-43.11	-41.94
-42.09	-41.96
-40.32	-41.76
-40.95	-41.66
-44.77	-42.04
-48.89	-42.87
-52.15	-44.00
-51.29	-44.89
-48.36	-45.34
-45.46	-45.35
-43.31	-45.11
-46.73	-45.30
-50.26	-45.95
-57.31	-47.33
-62.02	-49.39
-60.53	-50.85
-59.94	-51.96
-60.61	-53.17
-62.24	-54.27
-64.46	-55.61
-67.10	-57.00
-69.72	-58.79
-68.63	-59.98
-69.26	-61.20
-71.60	-62.46
-75.23	-64.26
-76.06	-65.80
-74.72	-66.88
-70.11	-67.28
-64.68	-66.96
-59.27	-66.03
-56.89	-64.92
-55.90	-63.82
-57.46	-63.05
-53.73	-61.83
-44.50	-59.72
-35.21	-56.75
-29.00	-53.38
-29.08	-50.19
-34.09	-48.24
-38.78	-46.91
-44.97	-46.66
-50.43	-47.11
-55.80	-48.17
-62.82	-49.95
-68.85	-52.24
-68.62	-54.23
-67.83	-55.88
-64.79	-56.97
-63.42	-57.81
-60.79	-58.17
-58.76	-58.24
-58.30	-58.25
-57.23	-58.12
-56.23	-57.89
-54.12	-57.43
-52.60	-56.71
-52.85	-56.24
-54.95	-56.07
-54.53	-55.89
-54.58	-55.71
-55.76	-55.72
-53.18	-55.41
-52.10	-55.01
-50.41	-54.41
-51.89	-54.05
-51.20	-53.71
-49.37	-53.14
-46.80	-52.37
-42.63	-51.18
-42.80	-50.01
-46.45	-49.54
-52.56	-49.91
-55.05	-50.53
-54.15	-51.04
-50.23	-50.93
-45.55	-50.28
-39.96	-49.03
-37.61	-47.53
-31.76	-45.32
-30.21	-43.48
-27.61	-41.55
-27.24	-39.68
-29.20	-38.21
-32.69	-37.54
-35.08	-37.24
-38.40	-37.39
-41.04	-37.90
-39.55	-38.10
-37.69	-38.05
-35.45	-37.73
-32.24	-37.07
-29.27	-35.97
-27.13	-34.81
-24.17	-33.52
-20.66	-31.96
-17.13	-29.74
-14.34	-27.87
-10.40	-25.75
-6.59	-23.42
0.39	-20.53
5.97	-17.31
10.05	-13.99
13.45	-10.66
14.45	-7.37
13.08	-4.88
11.61	-2.88
13.02	-0.65
15.40	1.46
21.62	3.90
29.81	7.54
33.99	11.01
37.44	14.72
40.03	17.79
41.15	20.63
43.66	23.65
50.02	27.35
54.99	30.71
56.53	34.57
53.92	36.92
49.76	38.48
44.72	39.24
40.42	39.38
40.67	39.54
42.09	39.85
45.93	40.59
50.79	41.92
51.78	43.12
50.53	44.02
47.57	44.45
46.02	44.66
42.51	44.36
37.92	43.58
32.29	42.10
26.40	39.89
22.30	37.76
22.94	35.96
27.25	34.90
30.61	34.38
34.88	34.44
