-250.13	-247.97
-216.16	-241.08
-159.63	-222.21
-116.32	-199.27
-97.95	-175.80
-104.95	-159.38
-122.64	-151.42
-143.50	-149.71
-172.93	-154.74
-190.24	-162.96
-199.08	-170.78
-198.35	-176.75
-188.77	-179.36
-175.29	-178.41
-161.47	-174.75
-156.96	-170.89
-154.66	-167.38
-152.47	-163.93
-146.78	-160.21
-142.92	-156.47
-134.55	-151.72
-124.37	-145.38
-114.12	-138.61
-101.69	-130.62
-89.72	-121.14
-73.12	-109.31
-66.69	-100.08
-57.46	-90.85
-41.66	-79.45
-24.30	-67.51
-2.55	-53.44
24.83	-34.16
45.28	-15.76
62.21	1.13
79.15	20.34
94.34	37.49
114.27	56.40
134.21	73.25
157.18	91.43
177.99	111.49
201.87	131.06
221.89	153.43
234.66	172.25
246.13	188.25
250.14	201.66
250.14	212.16
250.14	220.96
250.14	227.28
248.50	231.87
244.23	234.55
250.14	237.92
250.14	240.57
250.14	242.64
250.14	244.27
250.14	245.63
250.14	246.60
250.14	247.37
250.14	247.97
250.14	248.47
250.14	248.83
250.14	249.11
250.14	249.35
250.14	249.52
250.14	249.66
250.14	249.76
250.14	249.85
250.14	249.92
250.14	249.97
250.14	250.00
250.14	250.03
250.14	250.06
250.14	250.07
250.14	250.09
250.14	250.10
250.14	250.11
250.14	250.11
250.14	250.12
250.14	250.12
250.14	250.13
250.14	250.13
250.14	250.13
250.14	250.13
250.14	250.13
237.44	247.38
223.29	241.80
211.15	235.16
199.79	227.50
186.53	218.63
173.67	208.21
154.50	196.58
129.96	182.15
100.24	163.17
66.39	140.75
29.84	116.72
-11.09	89.04
-54.44	55.80
-98.07	22.47
-135.18	-11.67
-165.47	-44.98
-193.08	-79.30
-220.79	-109.94
-250.13	-144.47
-250.13	-167.35
-250.13	-186.53
-250.13	-200.31
-250.13	-211.10
-250.13	-220.14
-250.13	-226.64
-250.13	-231.72
-250.13	-235.71
-250.13	-239.05
-250.13	-241.45
-250.13	-243.33
-250.13	-244.80
-250.13	-246.04
-250.13	-246.92
-250.13	-247.62
-250.13	-248.16
-250.13	-248.62
-242.69	-247.34
-237.21	-245.14
-237.36	-243.34
-240.89	-242.81
-250.13	-244.39
-250.13	-245.64
-250.13	-246.68
-250.13	-247.43
-250.13	-248.01
-250.13	-248.47
-250.13	-248.85
-250.13	-249.17
-250.13	-249.38
-250.13	-249.54
-250.13	-249.68
-250.13	-249.77
-241.61	-248.01
-234.92	-244.98
-232.08	-242.18
-237.40	-241.15
-246.14	-242.23
-250.13	-244.06
-250.13	-245.37
-250.13	-246.40
-241.05	-245.24
-221.44	-239.73
-207.80	-232.81
-204.50	-226.68
-208.46	-222.19
-218.77	-221.40
-237.92	-224.98
-250.13	-230.43
-250.13	-234.99
-250.13	-238.27
-250.13	-240.84
-242.99	-241.31
-227.60	-238.13
-207.31	-231.45
-187.46	-221.92
-168.92	-210.45
-151.30	-196.74
-129.87	-182.26
-110.85	-166.79
-89.21	-149.99
-68.66	-131.14
-44.94	-109.92
-27.54	-92.07
-10.05	-73.07
3.82	-56.41
18.81	-37.89
20.73	-25.19
18.77	-15.01
16.54	-8.17
12.93	-3.60
21.30	2.53
42.08	11.69
59.38	23.44
81.42	36.00
104.37	51.84
123.97	67.46
147.22	88.22
174.93	107.00
190.23	126.29
210.95	144.62
223.18	161.64
217.19	174.51
212.15	182.66
201.08	186.65
186.21	186.55
177.96	184.56
177.40	183.01
182.91	182.99
195.72	185.75
206.80	190.62
216.06	196.13
218.18	200.91
216.31	204.24
213.60	206.41
217.48	209.14
225.21	212.62
239.79	218.92
250.14	225.68
250.14	231.35
250.14	235.42
250.14	238.83
250.14	241.28
247.27	242.58
250.14	244.21
250.14	245.59
250.14	246.57
250.14	247.34
250.14	248.03
250.14	248.52
250.14	248.87
250.14	249.14
250.14	249.37
250.14	249.54
250.14	249.67
250.14	249.78
250.14	249.87
250.14	249.93
239.23	247.61
215.70	240.70
197.61	231.37
187.53	221.87
181.82	213.20
181.12	206.25
190.89	202.69
207.92	203.82
216.31	206.53
213.64	208.18
195.79	205.49
169.08	197.61
138.24	184.75
111.67	167.82
91.53	151.29
80.78	136.02
79.50	122.10
84.41	113.37
90.86	108.49
93.05	105.15
89.11	100.97
76.14	95.59
62.16	88.35
40.37	76.54
27.15	65.09
11.62	53.51
-9.64	37.96
-27.83	23.71
-42.08	9.46
-52.37	-3.93
-60.60	-16.20
-70.40	-30.31
-85.57	-43.92
-101.09	-58.00
-119.28	-73.09
-132.85	-86.03
-144.18	-98.63
-150.78	-109.92
-157.27	-120.89
-162.00	-129.80
-166.63	-137.77
-164.46	-143.55
-165.47	-148.63
-162.18	-151.56
-165.03	-154.48
-168.28	-157.47
-173.51	-160.94
-176.02	-164.21
-173.70	-166.26
-163.46	-165.66
-155.27	-163.25
-149.09	-160.18
-143.00	-155.95
-148.49	-154.22
-158.58	-155.17
-166.98	-157.73
-176.36	-161.76
-180.27	-166.05
-175.88	-168.18
-171.29	-168.85
-161.16	-167.19
-152.08	-163.69
-147.80	-160.25
-146.42	-157.25
-147.31	-155.10
-151.52	-154.27
-157.69	-155.01
-164.15	-156.99
-171.42	-160.12
-178.46	-164.37
-183.37	-168.48
-184.71	-172.00
-189.41	-176.03
-193.47	-180.32
-190.10	-182.44
-181.66	-182.27
-170.26	-179.49
-162.94	-175.90
-166.47	-173.86
-176.32	-174.39
-182.73	-176.32
-181.02	-177.34
-164.82	-174.63
-144.02	-168.00
-126.18	-158.31
-117.27	-149.42
-117.34	-142.47
-119.44	-137.13
-117.38	-132.86
-108.75	-126.92
-98.35	-120.73
-90.21	-113.66
-81.47	-106.69
-71.97	-99.17
-61.15	-90.94
-50.08	-82.09
-41.62	-73.32
-37.15	-65.49
-34.61	-58.80
-29.89	-52.10
-17.26	-44.55
5.44	-33.73
34.98	-17.80
70.30	3.89
88.74	22.27
93.89	39.91
84.53	49.57
73.03	54.65
68.78	58.13
75.38	61.87
88.66	67.67
101.51	75.00
108.06	83.14
103.42	87.53
101.26	90.51
96.27	91.75
98.74	93.37
101.31	95.21
107.27	97.82
118.51	102.92
136.82	111.74
160.05	123.64
177.07	136.80
179.79	147.38
176.86	153.77
174.21	158.20
175.56	161.96
184.73	166.89
205.11	175.17
226.63	186.31
246.44	199.34
250.14	211.11
250.14	219.56
246.13	226.10
228.82	226.77
215.33	224.12
204.38	219.85
195.11	214.49
183.40	206.83
174.36	199.31
167.43	192.40
163.78	186.20
160.92	180.73
162.75	176.83
164.02	174.06
161.25	171.28
155.60	167.65
152.70	164.41
156.37	162.67
162.31	162.59
172.53	164.89
182.16	168.63
185.15	172.21
181.93	174.32
176.89	174.91
171.79	174.15
172.83	173.86
176.69	174.52
179.73	175.64
182.59	177.15
182.92	178.40
185.16	179.97
186.66	181.41
184.81	182.25
178.39	181.41
168.31	178.38
160.40	174.48
146.66	168.46
129.85	160.10
121.11	151.65
114.80	143.67
113.52	137.14
113.60	131.69
114.81	128.03
114.89	125.18
117.67	123.56
121.80	123.15
124.51	123.44
124.24	123.62
118.69	122.55
112.63	120.25
98.82	115.61
87.01	109.42
70.60	101.01
55.26	90.41
43.10	78.76
39.47	70.25
38.02	62.78
32.37	55.29
32.09	50.27
30.98	45.52
31.88	42.36
34.19	40.59
43.01	41.18
43.98	41.83
47.44	43.05
49.87	44.73
56.03	47.18
56.72	49.39
58.11	51.54
60.02	53.37
60.98	55.02
57.54	55.60
43.76	52.69
27.66	47.27
13.48	39.44
-6.64	28.09
-19.65	17.75
-27.44	6.62
-25.92	-0.92
-21.32	-5.34
-13.42	-7.33
-6.03	-7.03
-2.75	-6.10
3.27	-3.79
7.61	-1.32
11.69	1.49
11.75	3.72
13.16	5.76
16.63	8.12
23.43	11.43
29.75	15.94
31.93	19.41
27.63	21.31
6.45	17.65
-15.39	10.49
-44.38	-3.02
-68.46	-18.18
-76.21	-30.75
-94.37	-46.42
-98.15	-58.40
-110.59	-69.71
-107.40	-77.87
-103.56	-84.20
-98.81	-87.58
-90.60	-88.24
-82.92	-87.08
-75.85	-84.65
-71.46	-81.59
-73.38	-79.57
-77.04	-79.02
-76.96	-78.54
-71.92	-77.11
-58.43	-72.51
-43.21	-66.16
-33.71	-58.64
-22.28	-50.77
-10.95	-42.15
0.52	-31.64
14.85	-20.87
38.57	-6.23
51.77	6.33
62.17	19.27
63.21	30.09
59.34	36.43
48.44	39.38
40.05	39.54
25.51	36.08
17.22	32.00
-3.82	23.70
-24.32	11.87
-45.78	-0.61
-66.92	-16.94
-78.47	-31.20
-82.27	-42.26
-80.92	-50.63
-64.54	-54.25
-45.20	-52.29
-21.92	-45.71
1.64	-35.46
17.38	-24.01
31.53	-11.98
41.86	-0.32
44.69	9.43
42.65	17.12
34.79	20.95
14.79	19.44
-2.07	14.78
-20.76	7.08
-42.79	-3.72
-57.63	-15.40
-71.97	-27.65
-70.43	-37.56
-69.40	-44.46
-65.40	-48.99
-54.24	-50.21
-40.94	-48.20
-30.93	-43.95
-23.69	-39.56
-21.78	-35.44
-21.61	-32.45
-24.19	-30.66
-21.62	-28.43
-15.30	-25.39
-6.73	-21.35
4.66	-15.71
13.08	-9.48
22.82	-2.48
28.83	4.30
30.39	9.95
30.79	14.78
26.66	17.35
19.21	17.81
9.67	16.05
-0.34	12.25
-7.23	7.74
-10.94	3.69
-14.80	-1.12
-19.79	-5.16
-23.12	-9.05
-27.21	-13.52
-28.12	-16.91
-26.73	-19.33
-20.13	-19.50
-12.33	-17.95
-5.79	-15.13
-1.31	-11.72
1.73	-8.81
4.33	-5.97
0.12	-4.65
-0.81	-3.82
-1.39	-3.29
-0.56	-2.66
-3.82	-2.94
-5.98	-3.60
-7.43	-4.60
-7.65	-5.26
-8.44	-5.95
-8.73	-6.63
-10.79	-7.60
-12.94	-8.91
-16.72	-10.60
-21.41	-12.94
-25.92	-15.75
-29.76	-18.79
-32.96	-21.86
-38.14	-25.38
-39.72	-28.70
-43.41	-31.89
-41.70	-34.01
-42.71	-36.03
-46.64	-38.33
-56.81	-42.33
-70.34	-49.23
-83.96	-57.28
-92.16	-64.83
-93.16	-70.97
-92.96	-75.73
-92.82	-79.43
-94.63	-82.72
-100.41	-86.55
-107.45	-91.08
-112.09	-95.95
-114.32	-99.93
-109.77	-102.06
-107.74	-103.38
-105.37	-103.81
-108.79	-104.89
-110.44	-106.09
-110.69	-107.16
-106.83	-107.09
-100.79	-105.72
-96.66	-103.76
-95.37	-101.82
-94.23	-100.17
-89.09	-97.77
-80.80	-94.10
-69.15	-88.32
-54.54	-80.00
-45.56	-72.54
-37.93	-64.52
-32.06	-57.49
-24.40	-49.34
-18.11	-42.58
-11.14	-35.29
-2.24	-28.14
-0.59	-21.35
-4.32	-17.66
-10.06	-15.90
-14.93	-15.66
-11.76	-14.82
-3.39	-12.17
7.53	-7.90
24.31	0.03
38.12	8.28
52.09	17.77
65.47	28.10
75.27	38.32
79.28	47.19
75.50	53.75
64.34	56.04
41.89	52.56
23.51	46.27
8.85	38.16
3.00	29.50
6.26	24.47
10.18	21.37
14.18	19.82
10.47	17.79
3.28	14.65
-7.53	9.51
-17.27	3.71
-23.92	-3.09
-21.90	-7.45
-25.64	-11.93
-28.38	-15.49
-22.24	-16.96
-18.97	-17.42
-1.11	-13.41
12.73	-7.75
28.21	0.04
37.75	8.21
37.21	14.49
32.14	18.31
19.79	18.63
6.18	15.75
-5.81	11.08
-9.52	6.01
-10.14	2.27
-8.48	-0.06
-8.61	-2.17
-8.42	-3.52
-4.01	-3.63
0.08	-2.82
4.02	-1.34
7.61	0.60
9.38	2.63
6.81	3.66
4.56	3.86
4.31	3.96
4.44	4.06
5.28	4.33
7.67	5.05
6.98	5.50
9.50	6.48
10.52	7.36
6.65	7.18
-2.22	5.00
-11.69	0.89
-18.76	-3.37
-19.03	-7.00
-9.59	-7.63
1.40	-5.68
11.45	-1.46
13.34	1.97
8.52	3.58
3.60	3.58
3.18	3.50
8.67	4.62
17.76	7.46
28.24	11.96
32.60	16.74
33.88	20.45
28.53	22.44
21.02	22.14
12.36	19.87
5.29	16.28
3.73	13.56
2.95	11.10
2.88	9.08
3.53	7.87
-1.40	5.59
-4.69	3.36
-7.29	1.06
-7.03	-0.70
-2.61	-1.11
5.39	0.40
16.44	4.35
22.05	8.18
25.33	12.15
28.89	16.28
27.69	18.75
31.34	21.48
32.79	23.93
36.03	26.55
35.89	28.57
34.69	29.90
32.31	30.46
29.25	30.18
25.95	29.26
25.81	28.46
27.73	28.30
30.43	28.83
29.29	28.93
24.43	27.88
11.84	23.93
-0.31	18.68
-13.67	10.26
-22.30	3.21
-26.20	-3.16
-21.50	-7.67
-15.60	-9.51
-8.93	-9.38
-5.78	-8.50
-3.89	-7.50
-4.74	-6.90
-6.60	-6.84
-7.19	-6.91
-9.51	-7.52
-7.61	-7.54
-3.67	-6.58
2.04	-4.72
8.63	-1.83
11.61	1.08
18.43	4.84
21.20	8.38
22.80	11.72
26.91	15.01
36.27	20.25
40.74	24.69
43.00	28.93
39.88	31.63
35.17	32.39
26.01	30.91
13.74	26.68
2.79	21.51
-4.21	15.17
-7.20	9.99
-10.53	4.94
-13.10	1.03
-17.60	-3.28
-24.50	-8.51
-26.15	-12.33
-27.85	-16.15
-24.76	-18.15
-19.93	-18.53
-13.77	-17.50
-7.30	-15.29
-2.82	-12.59
0.83	-9.68
-0.02	-7.59
1.80	-5.41
-0.27	-4.30
1.34	-2.91
0.00	-2.28
1.40	-1.49
-1.40	-1.47
-4.69	-2.17
-9.67	-3.79
-13.26	-5.99
-15.18	-7.98
-14.93	-9.69
-13.37	-10.54
-11.79	-10.81
-8.33	-10.20
-7.85	-9.69
-7.68	-9.22
-6.45	-8.54
-3.89	-7.53
-0.32	-5.66
2.84	-3.82
6.38	-1.31
8.48	0.81
9.37	2.67
11.01	4.47
13.06	6.33
14.02	8.00
15.61	9.76
14.39	10.90
14.07	11.59
14.26	12.21
16.27	13.09
17.54	14.18
17.15	14.83
15.02	14.87
13.02	14.41
13.06	14.12
14.05	14.11
15.97	14.51
17.31	15.11
20.01	16.17
22.24	17.49
22.30	18.60
30.13	21.10
23.37	21.59
27.10	23.02
30.31	24.60
34.02	26.64
29.74	27.40
34.10	28.96
24.45	27.98
31.98	28.85
26.50	28.23
26.92	27.95
21.66	26.40
19.79	24.97
14.79	22.61
7.60	18.91
2.03	15.26
-4.05	11.08
-11.04	6.29
-13.20	2.07
-7.99	-0.11
-8.35	-1.90
-0.33	-1.53
3.85	-0.21
-0.18	-0.20
-2.63	-0.73
-1.35	-0.86
0.92	-0.48
0.71	-0.22
0.31	-0.10
0.24	-0.01
-0.92	-0.21
-0.13	-0.19
-0.05	-0.16
-1.15	-0.40
-3.21	-1.01
-3.71	-1.60
-3.13	-1.93
-3.72	-2.32
-6.45	-3.21
-8.64	-4.47
-14.41	-6.62
-17.76	-9.37
-21.55	-12.00
-24.56	-14.92
-17.55	-15.56
-7.73	-13.87
-8.93	-12.72
-5.39	-11.14
7.40	-6.57
20.50	-0.71
28.31	5.58
27.10	10.24
22.96	12.99
13.76	13.16
11.32	12.73
13.15	12.83
16.60	13.64
13.69	13.65
9.56	12.77
9.51	11.97
6.24	10.73
0.94	8.61
-5.79	5.49
-5.79	3.04
-8.76	0.49
-11.41	-2.27
-12.15	-4.70
-14.18	-6.75
-13.23	-8.25
-11.59	-9.08
-13.24	-9.98
-8.88	-9.74
-8.27	-9.42
-1.63	-7.73
1.15	-5.81
2.65	-3.98
6.79	-1.48
9.69	1.11
11.24	3.30
8.97	4.78
11.09	6.14
16.39	8.67
24.73	12.15
25.01	15.13
27.64	18.21
25.65	19.82
21.18	20.11
17.94	19.64
20.50	19.83
24.05	20.74
22.23	21.09
14.10	19.57
6.98	16.85
4.18	14.10
-2.34	10.54
-8.69	6.38
-17.15	1.28
-23.09	-4.00
-24.89	-8.84
-22.34	-12.16
-18.27	-13.49
-11.74	-13.11
-8.35	-12.01
-4.14	-10.07
-6.31	-9.25
-9.82	-9.38
-8.94	-9.28
-16.63	-10.87
-18.51	-12.53
-23.41	-15.05
-27.31	-17.71
-36.82	-21.84
-45.93	-27.06
-54.57	-33.44
-60.28	-39.25
-68.88	-46.55
-74.34	-52.57
-83.02	-59.62
-96.90	-67.70
-118.63	-80.24
-137.66	-93.55
-153.12	-106.45
-165.12	-119.16
-173.17	-130.85
-177.50	-141.66
-178.69	-149.68
-177.44	-155.69
-180.62	-161.09
-186.98	-167.09
-195.65	-173.27
-206.60	-180.49
-211.88	-187.29
-214.73	-193.23
-219.79	-198.98
-228.34	-205.34
-238.73	-213.08
-246.53	-220.32
-245.59	-226.18
-236.64	-228.44
-222.11	-226.98
-209.76	-222.74
-213.18	-220.67
-223.50	-221.28
-233.24	-224.05
-238.66	-227.22
-235.21	-228.95
-227.30	-228.59
-216.25	-225.73
-206.73	-221.61
-193.71	-215.57
-176.96	-206.62
-158.69	-196.24
-132.38	-182.41
-106.05	-165.87
-77.16	-145.32
-49.20	-124.50
-17.73	-101.37
22.17	-74.62
61.11	-45.22
106.07	-12.45
152.92	23.36
194.95	60.53
234.50	100.84
250.14	133.17
250.14	158.51
250.14	181.07
250.14	196.03
250.14	207.75
250.14	216.93
250.14	224.62
250.14	230.15
250.14	234.48
250.14	237.87
250.14	240.71
250.14	242.75
250.14	244.35
250.14	245.78
250.14	246.79
250.14	247.51
250.14	248.08
250.14	248.56
250.14	248.95
250.14	249.20
250.14	249.41
250.14	249.58
235.67	246.56
201.84	236.88
162.95	220.87
124.78	198.60
85.41	170.73
52.08	145.03
17.63	115.51
-16.82	86.85
-56.53	51.54
-85.47	21.87
-107.18	-8.03
-133.36	-38.90
-152.86	-63.58
-170.21	-86.68
-188.05	-110.16
-205.32	-130.77
-219.28	-149.94
-231.96	-168.95
-238.92	-184.10
-249.69	-198.31
-250.13	-209.53
-250.13	-218.94
-250.13	-225.69
-250.13	-230.99
-250.13	-235.13
-250.13	-238.61
-250.13	-241.10
-250.13	-243.33
-250.13	-244.80
-250.13	-246.03
-237.53	-244.19
-219.56	-238.86
-206.50	-231.36
-198.63	-224.27
-193.30	-217.56
-192.57	-212.15
-193.99	-207.94
-195.34	-205.21
-200.79	-204.26
-211.11	-205.74
-222.06	-209.52
-232.63	-214.53
-236.96	-219.39
-238.20	-223.46
-235.15	-226.17
-232.01	-227.43
-231.98	-228.42
-236.60	-230.19
-241.97	-232.92
-239.85	-234.42
-230.49	-233.57
-208.70	-227.81
-176.70	-216.74
-138.54	-199.80
-100.03	-178.19
-58.42	-150.44
-13.81	-120.85
24.58	-89.35
69.88	-50.14
94.88	-16.54
118.98	12.81
144.72	45.30
165.03	73.04
188.34	98.01
225.75	129.47
245.68	154.64
250.14	176.77
250.14	193.77
250.14	205.98
250.14	215.54
250.14	223.56
229.02	224.74
205.82	220.64
179.76	211.17
161.98	200.51
151.89	189.98
150.59	181.45
158.57	176.15
167.65	174.31
180.66	175.69
194.18	179.69
201.24	184.68
196.92	187.70
189.07	187.99
185.40	187.43
183.09	186.43
192.89	187.83
205.40	191.63
228.61	201.26
239.11	209.46
235.85	215.17
224.14	217.11
205.13	214.34
179.00	206.68
148.38	194.06
118.49	175.45
99.34	157.81
84.36	141.90
66.97	125.67
45.48	107.09
10.30	83.26
-28.43	59.07
-63.50	32.52
-91.16	5.73
-114.83	-20.38
-132.52	-44.67
-145.00	-66.40
-152.32	-86.31
-159.50	-102.16
-165.33	-115.84
-173.22	-128.27
-182.18	-140.76
-191.56	-151.76
-200.43	-162.30
-209.96	-173.34
-216.10	-182.60
-220.77	-190.87
-223.89	-198.02
-222.14	-203.61
-216.62	-206.43
-209.35	-207.06
-201.14	-205.78
-194.08	-203.07
-185.01	-199.16
-175.60	-194.06
-164.85	-187.73
-151.13	-179.25
-138.86	-170.50
-123.53	-160.33
-110.99	-149.64
-100.97	-138.37
-89.30	-127.74
-80.73	-117.56
-71.94	-106.99
-60.75	-96.97
-45.43	-84.28
-30.21	-72.57
-12.92	-58.75
10.24	-43.81
39.94	-23.18
66.38	-3.78
95.52	19.23
